10.88,1.0,197,239,197.0,239.0,0.00,1.30,-2.2761,-2.92
11.03,-1.0,197,239,186.0,239.0,-0.04,1.30,-2.3151,-1.63
11.09,1.0,197,239,207.5,241.0,-0.06,1.30,-2.3751,-2.96
11.17,-1.0,197,239,182.0,238.0,-0.20,1.30,-2.5751,-1.73
11.23,1.0,197,239,191.0,238.5,-0.18,1.30,-2.7551,-3.22
11.32,-1.0,197,239,191.5,242.0,0.00,1.30,-2.7551,-2.11
11.56,1.0,197,239,197.0,240.0,-0.02,1.30,-2.7731,-3.40
11.48,-1.0,197,239,192.0,240.0,-0.02,1.30,-2.7881,-2.13
11.60,1.0,197,239,197.5,241.0,-0.02,1.30,-2.8046,-3.44
11.70,-1.0,197,239,202.0,240.0,0.00,1.30,-2.8046,-2.16
11.78,1.0,197,239,196.5,239.0,0.00,1.30,-2.8046,-3.45
11.81,-1.0,197,239,206.0,240.0,0.17,1.30,-2.6346,-2.16
11.95,1.0,197,239,201.5,241.0,0.00,1.30,-2.6346,-3.28
11.98,-1.0,197,239,189.0,239.5,-0.34,1.30,-2.9746,-1.99
12.11,1.0,197,239,208.0,242.0,-0.06,1.30,-3.0316,-3.62
12.25,-1.0,197,239,203.0,243.0,-0.02,1.30,-3.0466,-2.38
12.30,1.0,197,239,198.0,243.0,0.10,1.30,-2.9466,-3.69
12.37,-1.0,197,239,206.0,240.0,0.02,1.30,-2.9226,-2.30
12.44,1.0,197,239,186.0,241.0,0.06,1.30,-2.8626,-3.57
12.45,-1.0,197,239,207.5,242.0,0.06,1.30,-2.8026,-2.21
12.52,1.0,197,239,189.0,240.0,0.19,1.30,-2.6176,-3.45
12.59,-1.0,197,239,192.5,239.5,0.00,1.30,-2.6176,-1.97
12.65,1.0,197,239,197.0,239.0,-0.16,1.30,-2.7776,-3.27
12.66,-1.0,197,239,212.0,238.0,0.30,1.30,-2.4776,-2.13
12.81,1.0,197,239,210.5,241.0,0.00,1.30,-2.4776,-3.13
12.82,-1.0,197,239,189.5,239.0,-0.40,1.30,-2.8776,-1.83
12.87,1.0,197,239,212.5,240.0,-0.06,1.30,-2.9376,-3.53
